Transaction_ID;Account_ID;Transaction_Date;Transaction_Type;Category;Amount
150766;7534;8.12.2025;Debit;Entertainment;$239,56
107008;5346;8.12.2025;Deposit;Investment;$2.482,44
189474;9470;8.12.2025;Debit;Entertainment;$31,71
144934;7241;8.12.2025;Credit;Salary;$3.281,88
165219;8250;8.12.2025;Credit;Salary;$5.000,42
152027;7593;8.12.2025;Debit;Entertainment;$181,54
126476;6328;8.12.2025;Credit;Salary;$5.371,51
104532;5217;8.12.2025;Debit;Entertainment;$228,18
203842;10175;9.12.2025;Debit;Utilities;$21,87
102802;5132;9.12.2025;Debit;Travel;$37,66
182905;9142;9.12.2025;Debit;Utilities;$186,94
140264;7014;9.12.2025;Debit;Groceries;$58,98
157211;7849;9.12.2025;Debit;Online Shopping;$109,88
158368;7911;9.12.2025;Debit;Utilities;$327,57
197735;9875;9.12.2025;Debit;Utilities;$57,24
205198;10239;9.12.2025;Debit;Travel;$133,14
184104;9205;9.12.2025;Debit;Travel;$178,01
103024;5144;9.12.2025;Debit;Online Shopping;$162,11
173651;8666;9.12.2025;Debit;Entertainment;$39,27
102076;5099;9.12.2025;Debit;Utilities;$300,97
150151;7503;9.12.2025;Debit;Groceries;$104,82
176352;8806;9.12.2025;Debit;Utilities;$96,44
204358;10201;9.12.2025;Debit;Entertainment;$327,24
203821;10174;9.12.2025;Debit;Travel;$347,89
177526;8868;9.12.2025;Debit;Utilities;$185,84
200422;10000;9.12.2025;Credit;Salary;$4.081,40
145362;7260;9.12.2025;Debit;Entertainment;$135,35
221465;11037;9.12.2025;Debit;Utilities;$212,82
102892;5137;9.12.2025;Debit;Online Shopping;$159,54
126208;6311;9.12.2025;Debit;Travel;$91,70
204442;10204;9.12.2025;Debit;Entertainment;$183,55
216171;10771;9.12.2025;Debit;Travel;$264,37
202882;10124;9.12.2025;Debit;Travel;$29,63
194431;9716;9.12.2025;Debit;Travel;$116,63
204452;10204;9.12.2025;Debit;Online Shopping;$294,61
206052;10277;9.12.2025;Debit;Utilities;$338,21
162237;8102;9.12.2025;Debit;Groceries;$41,90
178133;8900;9.12.2025;Debit;Travel;$321,64
145787;7283;9.12.2025;Deposit;Investment;$1.675,80
118199;5920;9.12.2025;Credit;Salary;$3.610,29
127324;6374;9.12.2025;Debit;Groceries;$332,52
132492;6637;9.12.2025;Deposit;Investment;$670,88
204286;10197;9.12.2025;Debit;Online Shopping;$97,99
210066;10475;9.12.2025;Debit;Utilities;$25,26
215762;10751;9.12.2025;Debit;Groceries;$165,13
215257;10724;9.12.2025;Debit;Travel;$28,17
217886;10862;9.12.2025;Debit;Entertainment;$206,84
104795;5229;9.12.2025;Debit;Utilities;$188,59
150080;7500;9.12.2025;Debit;Online Shopping;$55,75
137926;6895;9.12.2025;Debit;Entertainment;$132,79
202677;10114;9.12.2025;Debit;Utilities;$164,00
157817;7879;9.12.2025;Deposit;Investment;$1.389,23
112121;5609;9.12.2025;Debit;Online Shopping;$43,41
201181;10039;9.12.2025;Debit;Utilities;$216,77
147812;7386;9.12.2025;Debit;Groceries;$317,27
220070;10969;9.12.2025;Debit;Utilities;$123,78
111152;5557;9.12.2025;Debit;Groceries;$305,97
166021;8288;9.12.2025;Credit;Salary;$3.116,57
109358;5463;9.12.2025;Deposit;Investment;$1.969,29
152294;7606;9.12.2025;Debit;Entertainment;$113,53
155131;7745;9.12.2025;Credit;Salary;$5.695,10
214949;10711;9.12.2025;Debit;Online Shopping;$184,35
109629;5478;9.12.2025;Debit;Entertainment;$329,85
140320;7016;9.12.2025;Debit;Entertainment;$286,77
105443;5264;9.12.2025;Debit;Groceries;$183,28
207994;10371;9.12.2025;Debit;Travel;$204,14
210686;10502;9.12.2025;Debit;Travel;$26,93
191603;9566;9.12.2025;Credit;Salary;$3.853,17
166988;8334;9.12.2025;Credit;Salary;$5.248,68
152389;7610;9.12.2025;Debit;Online Shopping;$21,68
133868;6696;9.12.2025;Debit;Groceries;$187,91
135578;6786;9.12.2025;Deposit;Investment;$1.437,14
107593;5377;9.12.2025;Credit;Salary;$3.838,60
144140;7204;9.12.2025;Debit;Groceries;$126,44
180924;9041;9.12.2025;Deposit;Investment;$741,59
183179;9156;9.12.2025;Debit;Entertainment;$283,81
132543;6640;9.12.2025;Debit;Travel;$67,56
173617;8665;9.12.2025;Deposit;Investment;$4.566,87
155751;7773;9.12.2025;Debit;Travel;$80,47
201669;10065;9.12.2025;Credit;Salary;$2.971,39
174850;8729;9.12.2025;Debit;Travel;$14,20
174221;8694;9.12.2025;Debit;Utilities;$313,92
161234;8054;9.12.2025;Debit;Online Shopping;$231,17
195550;9766;9.12.2025;Debit;Entertainment;$51,03
135285;6770;9.12.2025;Debit;Entertainment;$240,94
179118;8954;9.12.2025;Credit;Salary;$5.192,67
117938;5908;9.12.2025;Debit;Online Shopping;$152,94
177906;8888;9.12.2025;Debit;Online Shopping;$71,62
130482;6532;9.12.2025;Credit;Salary;$2.636,09
156516;7815;9.12.2025;Debit;Groceries;$159,55
195278;9755;9.12.2025;Debit;Travel;$37,35
221901;11057;9.12.2025;Deposit;Investment;$2.065,95
156495;7815;9.12.2025;Debit;Travel;$114,99
217845;10860;9.12.2025;Credit;Salary;$2.324,63
133865;6696;9.12.2025;Debit;Online Shopping;$168,46
139684;6985;9.12.2025;Debit;Entertainment;$317,24
174727;8722;9.12.2025;Debit;Entertainment;$279,87
219555;10943;9.12.2025;Credit;Salary;$5.290,14
102882;5136;9.12.2025;Debit;Utilities;$168,63
207575;10353;9.12.2025;Deposit;Investment;$3.894,19
144490;7220;9.12.2025;Debit;Entertainment;$70,81
205995;10274;9.12.2025;Debit;Travel;$250,43
155527;7761;9.12.2025;Debit;Groceries;$29,34
109491;5470;9.12.2025;Deposit;Investment;$1.107,56
220030;10966;9.12.2025;Debit;Groceries;$154,27
162366;8109;9.12.2025;Debit;Entertainment;$72,56
157071;7841;9.12.2025;Deposit;Investment;$2.036,68
171912;8579;9.12.2025;Debit;Travel;$9,61
196361;9803;9.12.2025;Debit;Utilities;$151,72
187918;9396;9.12.2025;Credit;Salary;$3.212,41
186310;9313;9.12.2025;Debit;Entertainment;$96,50
179711;8981;9.12.2025;Debit;Online Shopping;$104,63
204767;10219;9.12.2025;Debit;Groceries;$291,29
199875;9977;9.12.2025;Debit;Online Shopping;$93,84
161442;8064;9.12.2025;Debit;Online Shopping;$206,10
120780;6044;9.12.2025;Debit;Travel;$321,77
198879;9926;9.12.2025;Debit;Groceries;$111,99
196390;9804;9.12.2025;Debit;Utilities;$206,13
151836;7586;9.12.2025;Debit;Travel;$134,80
219638;10948;9.12.2025;Debit;Utilities;$321,16
140540;7026;9.12.2025;Credit;Salary;$3.642,88
123871;6192;9.12.2025;Credit;Salary;$5.902,11
128445;6428;9.12.2025;Debit;Travel;$253,54
178499;8920;9.12.2025;Debit;Groceries;$118,93
115766;5799;9.12.2025;Debit;Groceries;$223,48
128469;6430;9.12.2025;Debit;Online Shopping;$188,28
135063;6759;9.12.2025;Debit;Utilities;$115,55
120520;6031;9.12.2025;Debit;Entertainment;$312,49
160483;8018;9.12.2025;Debit;Entertainment;$25,72
112637;5637;9.12.2025;Credit;Salary;$4.726,98
143691;7179;9.12.2025;Credit;Salary;$5.379,16
120261;6018;9.12.2025;Debit;Travel;$321,95
140589;7029;9.12.2025;Credit;Salary;$5.942,03
220643;10997;9.12.2025;Debit;Travel;$17,31
153742;7672;9.12.2025;Debit;Entertainment;$150,27
182995;9145;9.12.2025;Debit;Utilities;$302,33
140926;7046;9.12.2025;Debit;Groceries;$258,57
106265;5307;9.12.2025;Debit;Entertainment;$260,32
126522;6331;9.12.2025;Debit;Groceries;$236,33
114537;5734;9.12.2025;Debit;Entertainment;$52,27
193229;9649;9.12.2025;Debit;Online Shopping;$259,62
128226;6420;9.12.2025;Debit;Groceries;$68,50
145430;7265;9.12.2025;Debit;Entertainment;$25,60
168529;8409;9.12.2025;Debit;Utilities;$258,80
128188;6418;9.12.2025;Debit;Entertainment;$107,00
197194;9844;9.12.2025;Debit;Entertainment;$187,04
128249;6421;9.12.2025;Debit;Utilities;$348,06
166632;8319;9.12.2025;Debit;Entertainment;$185,04
126492;6330;9.12.2025;Debit;Entertainment;$116,71
212872;10610;9.12.2025;Debit;Online Shopping;$267,62
104530;5217;9.12.2025;Debit;Travel;$290,40
188432;9419;9.12.2025;Debit;Online Shopping;$15,97
142336;7118;9.12.2025;Debit;Groceries;$81,36
134699;6741;9.12.2025;Credit;Salary;$2.215,47
166652;8320;9.12.2025;Debit;Online Shopping;$166,11
143953;7193;9.12.2025;Debit;Groceries;$342,32
166097;8292;9.12.2025;Debit;Utilities;$13,82
145547;7272;9.12.2025;Debit;Utilities;$102,51
210481;10494;9.12.2025;Debit;Online Shopping;$240,45
209752;10456;9.12.2025;Debit;Online Shopping;$158,41
123855;6192;9.12.2025;Debit;Online Shopping;$338,16
104118;5198;9.12.2025;Debit;Travel;$129,94
162169;8099;9.12.2025;Debit;Online Shopping;$331,07
151698;7580;9.12.2025;Debit;Travel;$132,11
204619;10210;9.12.2025;Debit;Utilities;$76,50
146042;7295;9.12.2025;Deposit;Investment;$2.813,47
106891;5339;9.12.2025;Debit;Entertainment;$245,60
156312;7804;9.12.2025;Debit;Online Shopping;$320,44
219963;10964;9.12.2025;Debit;Online Shopping;$132,59
176206;8799;9.12.2025;Debit;Entertainment;$121,72
160404;8015;9.12.2025;Debit;Travel;$238,05
143203;7158;9.12.2025;Debit;Groceries;$170,62
133627;6686;9.12.2025;Debit;Travel;$33,32
218926;10911;9.12.2025;Debit;Groceries;$321,07
124147;6205;9.12.2025;Debit;Groceries;$79,22
191642;9567;9.12.2025;Debit;Groceries;$242,67
193316;9656;9.12.2025;Credit;Salary;$5.627,94
165819;8276;9.12.2025;Debit;Travel;$158,80
148110;7400;9.12.2025;Debit;Groceries;$48,34
219215;10925;9.12.2025;Debit;Online Shopping;$49,00
175262;8750;9.12.2025;Debit;Travel;$216,82
130228;6518;9.12.2025;Debit;Entertainment;$334,14
176198;8799;9.12.2025;Debit;Online Shopping;$191,09
187411;9372;9.12.2025;Debit;Travel;$151,07
102522;5119;9.12.2025;Debit;Entertainment;$254,08
217762;10855;9.12.2025;Debit;Groceries;$316,52
130204;6516;9.12.2025;Debit;Online Shopping;$118,55
134130;6710;9.12.2025;Debit;Groceries;$332,01
106470;5320;9.12.2025;Debit;Groceries;$107,33
114794;5749;9.12.2025;Debit;Groceries;$49,42
203740;10168;9.12.2025;Debit;Entertainment;$329,99
100308;5016;9.12.2025;Debit;Entertainment;$133,01
126092;6307;9.12.2025;Debit;Travel;$288,44
162424;8112;9.12.2025;Debit;Groceries;$189,49
191125;9547;9.12.2025;Debit;Groceries;$163,87
214824;10705;9.12.2025;Debit;Utilities;$124,64
172766;8622;9.12.2025;Debit;Utilities;$231,28
136605;6835;9.12.2025;Debit;Travel;$150,76
191682;9570;10.12.2025;Debit;Groceries;$341,21
137717;6886;10.12.2025;Debit;Entertainment;$182,48
180210;9005;10.12.2025;Debit;Online Shopping;$65,74
150309;7508;10.12.2025;Debit;Travel;$294,33
107855;5389;10.12.2025;Debit;Entertainment;$194,46
115941;5809;10.12.2025;Debit;Groceries;$188,12
185912;9296;10.12.2025;Credit;Salary;$4.516,32
106515;5322;10.12.2025;Debit;Groceries;$112,18
216042;10766;10.12.2025;Credit;Salary;$2.444,99
115938;5809;10.12.2025;Debit;Online Shopping;$125,71
110640;5530;10.12.2025;Deposit;Investment;$3.517,09
214573;10692;10.12.2025;Debit;Travel;$337,33
134433;6726;10.12.2025;Credit;Salary;$5.612,54
115984;5811;10.12.2025;Debit;Groceries;$159,00
205357;10245;10.12.2025;Credit;Salary;$4.166,97
177359;8862;10.12.2025;Debit;Entertainment;$305,70
149202;7454;10.12.2025;Debit;Online Shopping;$333,77
209209;10433;10.12.2025;Debit;Travel;$148,45
116744;5852;10.12.2025;Debit;Entertainment;$345,09
150452;7516;10.12.2025;Credit;Salary;$3.247,92
140943;7047;10.12.2025;Credit;Salary;$5.606,13
144142;7204;10.12.2025;Debit;Entertainment;$211,35
197210;9845;10.12.2025;Debit;Travel;$103,81
183239;9158;10.12.2025;Debit;Travel;$103,23
178183;8901;10.12.2025;Credit;Salary;$5.525,78
110167;5503;10.12.2025;Debit;Travel;$123,67
197184;9844;10.12.2025;Debit;Online Shopping;$346,61
190552;9520;10.12.2025;Debit;Utilities;$210,30
166394;8308;10.12.2025;Debit;Utilities;$43,54
121571;6081;10.12.2025;Deposit;Investment;$1.110,40
160163;8004;10.12.2025;Debit;Travel;$203,69
113979;5704;10.12.2025;Debit;Travel;$251,45
211695;10549;10.12.2025;Debit;Entertainment;$96,18
218096;10872;10.12.2025;Debit;Groceries;$49,52
133485;6680;10.12.2025;Debit;Groceries;$342,87
192528;9612;10.12.2025;Debit;Utilities;$105,72
173736;8672;10.12.2025;Debit;Online Shopping;$44,60
217706;10851;10.12.2025;Debit;Groceries;$285,13
144859;7237;10.12.2025;Deposit;Investment;$664,05
157610;7870;10.12.2025;Debit;Travel;$38,42
162159;8099;10.12.2025;Debit;Travel;$338,25
182200;9105;10.12.2025;Debit;Entertainment;$338,27
148818;7438;10.12.2025;Debit;Online Shopping;$327,44
202048;10083;10.12.2025;Debit;Travel;$267,75
212360;10581;10.12.2025;Debit;Entertainment;$217,44
188430;9419;10.12.2025;Debit;Groceries;$20,62
219643;10948;10.12.2025;Debit;Travel;$240,44
202037;10083;10.12.2025;Debit;Groceries;$189,02
212352;10581;10.12.2025;Credit;Salary;$1.875,74
212839;10610;10.12.2025;Debit;Travel;$286,82
157768;7877;10.12.2025;Credit;Salary;$4.590,81
177918;8889;10.12.2025;Debit;Entertainment;$95,65
129130;6463;10.12.2025;Debit;Entertainment;$17,40
179190;8958;10.12.2025;Debit;Groceries;$326,58
206217;10286;10.12.2025;Debit;Online Shopping;$141,82
201682;10065;10.12.2025;Debit;Entertainment;$19,07
147596;7376;10.12.2025;Deposit;Investment;$1.004,43
106632;5327;10.12.2025;Credit;Salary;$1.520,51
101646;5076;10.12.2025;Debit;Utilities;$92,33
164482;8217;10.12.2025;Debit;Entertainment;$311,64
117080;5867;10.12.2025;Credit;Salary;$1.779,54
208045;10375;10.12.2025;Deposit;Investment;$4.618,60
202125;10087;10.12.2025;Debit;Utilities;$189,20
121699;6087;10.12.2025;Debit;Travel;$84,77
205155;10237;10.12.2025;Debit;Travel;$192,02
101183;5056;10.12.2025;Debit;Entertainment;$178,48
209515;10446;10.12.2025;Debit;Online Shopping;$71,45
157435;7861;10.12.2025;Debit;Entertainment;$300,96
183482;9171;10.12.2025;Credit;Salary;$2.099,16
152035;7593;10.12.2025;Debit;Utilities;$258,96
148707;7431;10.12.2025;Debit;Entertainment;$73,55
147460;7370;10.12.2025;Debit;Entertainment;$293,52
164245;8205;10.12.2025;Debit;Entertainment;$236,14
171221;8545;10.12.2025;Debit;Online Shopping;$189,49
184414;9219;10.12.2025;Debit;Travel;$316,48
191775;9574;10.12.2025;Debit;Travel;$270,45
152007;7593;10.12.2025;Debit;Travel;$235,89
155582;7766;10.12.2025;Debit;Entertainment;$100,22
168669;8416;10.12.2025;Debit;Entertainment;$300,95
135047;6758;10.12.2025;Debit;Entertainment;$188,21
211691;10549;10.12.2025;Debit;Groceries;$346,75
127350;6374;10.12.2025;Debit;Groceries;$92,44
195840;9779;10.12.2025;Credit;Salary;$2.923,10
178073;8896;10.12.2025;Debit;Online Shopping;$346,74
133121;6664;10.12.2025;Debit;Travel;$247,72
169300;8446;10.12.2025;Deposit;Investment;$2.983,50
105948;5289;10.12.2025;Debit;Groceries;$157,33
132561;6640;10.12.2025;Debit;Entertainment;$78,12
166650;8320;10.12.2025;Credit;Salary;$3.158,53
196344;9803;10.12.2025;Debit;Groceries;$303,51
201284;10045;10.12.2025;Debit;Travel;$188,93
136755;6842;10.12.2025;Credit;Salary;$5.155,19
150859;7538;10.12.2025;Debit;Utilities;$256,67
138888;6945;10.12.2025;Debit;Online Shopping;$50,68
145785;7283;10.12.2025;Deposit;Investment;$2.688,63
188134;9404;10.12.2025;Debit;Entertainment;$42,24
148357;7412;10.12.2025;Debit;Travel;$6,21
108741;5434;10.12.2025;Debit;Utilities;$192,77
118526;5939;10.12.2025;Debit;Entertainment;$197,97
179973;8993;10.12.2025;Debit;Entertainment;$154,38
118455;5936;10.12.2025;Debit;Travel;$37,00
135963;6807;10.12.2025;Debit;Groceries;$309,84
129886;6499;10.12.2025;Debit;Online Shopping;$232,43
200427;10000;10.12.2025;Credit;Salary;$4.348,90
110102;5501;10.12.2025;Deposit;Investment;$4.363,64
189332;9462;10.12.2025;Debit;Groceries;$256,37
198358;9903;10.12.2025;Debit;Online Shopping;$17,75
109275;5459;10.12.2025;Debit;Groceries;$228,21
199708;9968;10.12.2025;Debit;Utilities;$152,42
109202;5455;10.12.2025;Debit;Travel;$190,74
114424;5726;10.12.2025;Debit;Utilities;$96,37
169321;8447;10.12.2025;Debit;Travel;$14,00
142044;7103;10.12.2025;Debit;Groceries;$102,78
157029;7838;10.12.2025;Deposit;Investment;$1.738,22
165115;8247;10.12.2025;Credit;Salary;$3.755,64
169313;8447;10.12.2025;Debit;Travel;$148,34
165457;8260;10.12.2025;Credit;Salary;$2.626,46
161019;8043;10.12.2025;Debit;Online Shopping;$221,85
192873;9630;10.12.2025;Debit;Online Shopping;$163,83
204257;10196;10.12.2025;Debit;Utilities;$246,64
202965;10127;10.12.2025;Debit;Groceries;$96,66
120824;6045;10.12.2025;Debit;Entertainment;$60,33
186243;9310;10.12.2025;Debit;Online Shopping;$28,66
188049;9402;10.12.2025;Debit;Online Shopping;$199,41
218755;10903;10.12.2025;Debit;Travel;$168,52
110813;5541;10.12.2025;Debit;Travel;$313,63
160086;8002;10.12.2025;Debit;Utilities;$118,20
220761;11003;10.12.2025;Debit;Online Shopping;$138,11
118972;5959;10.12.2025;Debit;Online Shopping;$110,81
107288;5360;10.12.2025;Debit;Utilities;$121,79
126087;6307;10.12.2025;Debit;Utilities;$184,83
220787;11006;10.12.2025;Debit;Groceries;$325,20
120115;6012;10.12.2025;Debit;Utilities;$155,15
190307;9508;10.12.2025;Debit;Online Shopping;$54,34
133674;6688;10.12.2025;Credit;Salary;$5.476,64
145526;7270;10.12.2025;Debit;Travel;$169,85
134077;6708;10.12.2025;Debit;Utilities;$6,64
153737;7672;10.12.2025;Credit;Salary;$4.112,56
212931;10612;10.12.2025;Debit;Utilities;$89,66
195103;9748;10.12.2025;Credit;Salary;$3.861,95
171114;8541;10.12.2025;Debit;Groceries;$62,40
112872;5648;10.12.2025;Debit;Utilities;$20,31
213862;10657;10.12.2025;Debit;Groceries;$133,07
177538;8870;10.12.2025;Credit;Salary;$1.872,20
166695;8322;10.12.2025;Deposit;Investment;$837,91
123723;6185;10.12.2025;Credit;Salary;$1.981,77
204552;10207;10.12.2025;Debit;Groceries;$65,62
171408;8556;10.12.2025;Debit;Groceries;$270,71
219964;10964;10.12.2025;Debit;Entertainment;$50,39
163194;8151;10.12.2025;Debit;Utilities;$234,33
162387;8110;10.12.2025;Deposit;Investment;$1.330,53
128613;6436;10.12.2025;Debit;Entertainment;$306,62
175271;8750;10.12.2025;Debit;Online Shopping;$133,31
162657;8125;10.12.2025;Debit;Groceries;$87,56
154315;7700;10.12.2025;Deposit;Investment;$2.381,57
162734;8128;10.12.2025;Credit;Salary;$2.567,94
109809;5488;10.12.2025;Debit;Groceries;$333,72
156840;7829;10.12.2025;Debit;Travel;$138,01
206440;10299;10.12.2025;Deposit;Investment;$1.300,80
157014;7837;10.12.2025;Debit;Online Shopping;$20,04
155097;7744;10.12.2025;Credit;Salary;$2.018,62
149638;7478;10.12.2025;Debit;Groceries;$47,71
108670;5431;10.12.2025;Debit;Travel;$61,56
114588;5736;10.12.2025;Debit;Entertainment;$264,29
139795;6990;10.12.2025;Debit;Travel;$45,95
160607;8025;10.12.2025;Debit;Travel;$339,30
193542;9666;10.12.2025;Debit;Entertainment;$97,60
130873;6553;10.12.2025;Deposit;Investment;$1.984,91
152532;7616;10.12.2025;Debit;Entertainment;$76,92
212152;10572;10.12.2025;Deposit;Investment;$2.310,04
161863;8083;10.12.2025;Debit;Online Shopping;$154,16
145722;7281;10.12.2025;Debit;Online Shopping;$58,93
221460;11037;10.12.2025;Debit;Travel;$317,97
198121;9892;10.12.2025;Debit;Utilities;$50,08
156457;7812;10.12.2025;Debit;Travel;$73,91
156454;7812;10.12.2025;Debit;Utilities;$57,14
185444;9271;10.12.2025;Deposit;Investment;$2.374,95
191247;9551;10.12.2025;Debit;Entertainment;$300,57
187817;9392;10.12.2025;Debit;Groceries;$315,35
206854;10317;10.12.2025;Debit;Groceries;$332,61
140742;7037;10.12.2025;Debit;Entertainment;$43,08
187130;9359;10.12.2025;Deposit;Investment;$4.693,48
114276;5719;10.12.2025;Debit;Groceries;$177,61
155135;7745;10.12.2025;Debit;Entertainment;$84,48
198071;9890;10.12.2025;Debit;Utilities;$304,42
182567;9124;10.12.2025;Debit;Online Shopping;$327,84
115318;5775;10.12.2025;Debit;Groceries;$146,44
150790;7535;10.12.2025;Deposit;Investment;$3.160,51
183204;9156;10.12.2025;Debit;Entertainment;$200,13
157963;7889;10.12.2025;Debit;Utilities;$191,13
149977;7496;10.12.2025;Debit;Groceries;$282,76
113182;5667;10.12.2025;Debit;Entertainment;$172,17
158771;7932;10.12.2025;Debit;Online Shopping;$199,59
205411;10247;10.12.2025;Debit;Travel;$85,01
128901;6449;10.12.2025;Credit;Salary;$2.370,15
113180;5667;10.12.2025;Debit;Groceries;$290,64
128886;6448;10.12.2025;Debit;Groceries;$22,69
170235;8497;10.12.2025;Deposit;Investment;$4.357,50
115175;5768;10.12.2025;Deposit;Investment;$1.452,75
188206;9407;10.12.2025;Deposit;Investment;$3.211,49
189536;9473;10.12.2025;Debit;Groceries;$311,22
211344;10533;10.12.2025;Deposit;Investment;$2.641,57
138096;6903;10.12.2025;Debit;Entertainment;$52,84
211782;10554;10.12.2025;Debit;Online Shopping;$246,78
147274;7361;10.12.2025;Credit;Salary;$2.461,78
100083;5003;10.12.2025;Debit;Travel;$48,84
139618;6982;10.12.2025;Deposit;Investment;$1.395,55
127815;6396;10.12.2025;Debit;Utilities;$287,81
173450;8657;10.12.2025;Debit;Entertainment;$338,06
211469;10539;10.12.2025;Debit;Groceries;$206,14
178835;8937;10.12.2025;Credit;Salary;$2.069,18
178842;8937;10.12.2025;Credit;Salary;$2.013,57
200824;10021;10.12.2025;Credit;Salary;$4.115,69
184265;9213;10.12.2025;Debit;Travel;$176,43
166919;8331;10.12.2025;Deposit;Investment;$2.686,95
173491;8660;10.12.2025;Debit;Entertainment;$79,23
165891;8282;10.12.2025;Debit;Online Shopping;$26,24
147311;7362;10.12.2025;Debit;Utilities;$124,02
125785;6292;10.12.2025;Debit;Travel;$33,72
191529;9562;10.12.2025;Debit;Entertainment;$260,21
111248;5562;10.12.2025;Debit;Groceries;$347,88
103204;5155;10.12.2025;Debit;Entertainment;$308,35
183877;9188;10.12.2025;Debit;Utilities;$342,39
191019;9539;10.12.2025;Debit;Utilities;$254,05
196370;9804;11.12.2025;Credit;Salary;$3.657,10
115893;5807;11.12.2025;Deposit;Investment;$3.826,20
133698;6689;11.12.2025;Debit;Online Shopping;$262,09
140830;7041;11.12.2025;Debit;Groceries;$254,07
129459;6479;11.12.2025;Debit;Online Shopping;$159,94
189704;9482;11.12.2025;Debit;Travel;$174,64
177819;8883;11.12.2025;Deposit;Investment;$4.171,82
143746;7182;11.12.2025;Deposit;Investment;$1.477,19
208073;10377;11.12.2025;Deposit;Investment;$3.742,60
134698;6741;11.12.2025;Debit;Entertainment;$170,09
165925;8283;11.12.2025;Credit;Salary;$3.209,15
202284;10097;11.12.2025;Debit;Travel;$206,85
184862;9243;11.12.2025;Debit;Online Shopping;$147,31
147369;7365;11.12.2025;Debit;Online Shopping;$233,58
179222;8959;11.12.2025;Debit;Utilities;$317,69
147306;7362;11.12.2025;Debit;Groceries;$217,07
143377;7165;11.12.2025;Debit;Utilities;$106,17
183262;9159;11.12.2025;Debit;Online Shopping;$192,83
172797;8624;11.12.2025;Debit;Travel;$44,37
150564;7522;11.12.2025;Debit;Travel;$331,18
171151;8542;11.12.2025;Credit;Salary;$2.490,85
160816;8033;11.12.2025;Debit;Entertainment;$33,55
209586;10450;11.12.2025;Debit;Utilities;$153,96
202830;10121;11.12.2025;Credit;Salary;$2.734,47
157339;7855;11.12.2025;Debit;Groceries;$43,72
100480;5025;11.12.2025;Debit;Groceries;$270,35
150475;7518;11.12.2025;Debit;Online Shopping;$206,60
209555;10449;11.12.2025;Debit;Groceries;$193,36
138300;6913;11.12.2025;Credit;Salary;$3.636,69
207999;10371;11.12.2025;Debit;Entertainment;$124,55
101365;5064;11.12.2025;Debit;Entertainment;$89,95
211055;10522;11.12.2025;Debit;Utilities;$73,59
171621;8566;11.12.2025;Debit;Utilities;$17,37
202667;10114;11.12.2025;Debit;Groceries;$261,76
161301;8059;11.12.2025;Debit;Entertainment;$24,01
114326;5721;11.12.2025;Debit;Travel;$265,53
105967;5289;11.12.2025;Debit;Entertainment;$232,23
115858;5804;11.12.2025;Debit;Online Shopping;$153,78
177823;8883;11.12.2025;Deposit;Investment;$4.180,12
135069;6759;11.12.2025;Debit;Entertainment;$334,01
196083;9792;11.12.2025;Debit;Online Shopping;$317,74
190756;9528;11.12.2025;Debit;Utilities;$195,99
202438;10103;11.12.2025;Debit;Travel;$324,34
195944;9784;11.12.2025;Debit;Entertainment;$122,74
196427;9806;11.12.2025;Debit;Travel;$166,59
188658;9432;11.12.2025;Debit;Utilities;$43,06
138121;6905;11.12.2025;Debit;Groceries;$34,06
173663;8667;11.12.2025;Debit;Entertainment;$288,48
156590;7818;11.12.2025;Debit;Online Shopping;$203,84
212884;10611;11.12.2025;Debit;Entertainment;$204,30
219879;10960;11.12.2025;Deposit;Investment;$1.650,71
137787;6889;11.12.2025;Credit;Salary;$4.994,21
157185;7845;11.12.2025;Credit;Salary;$1.903,87
173636;8666;11.12.2025;Debit;Entertainment;$289,11
114101;5710;11.12.2025;Debit;Groceries;$226,83
182955;9144;11.12.2025;Debit;Travel;$247,83
109561;5474;11.12.2025;Debit;Entertainment;$233,72
146496;7321;11.12.2025;Debit;Travel;$29,12
149231;7456;11.12.2025;Debit;Groceries;$83,12
195246;9754;11.12.2025;Debit;Travel;$139,37
189255;9460;11.12.2025;Debit;Travel;$192,51
108698;5432;11.12.2025;Credit;Salary;$2.997,65
191506;9561;11.12.2025;Credit;Salary;$2.450,56
200520;10004;11.12.2025;Debit;Groceries;$140,25
112994;5656;11.12.2025;Debit;Utilities;$69,75
198387;9903;11.12.2025;Debit;Travel;$144,94
127863;6398;11.12.2025;Debit;Groceries;$250,31
172209;8594;11.12.2025;Debit;Travel;$333,56
112192;5613;11.12.2025;Deposit;Investment;$3.448,65
147991;7393;11.12.2025;Debit;Travel;$111,24
127875;6399;11.12.2025;Debit;Travel;$163,36
168234;8395;11.12.2025;Debit;Entertainment;$99,90
100789;5039;11.12.2025;Debit;Groceries;$291,54
133890;6697;11.12.2025;Deposit;Investment;$1.079,63
190353;9511;11.12.2025;Debit;Online Shopping;$155,14
112837;5647;11.12.2025;Debit;Groceries;$62,35
154744;7721;11.12.2025;Debit;Entertainment;$287,12
138857;6943;11.12.2025;Credit;Salary;$5.696,05
161235;8054;11.12.2025;Debit;Online Shopping;$112,02
172275;8598;11.12.2025;Debit;Travel;$296,65
206843;10316;11.12.2025;Debit;Utilities;$270,56
163643;8175;11.12.2025;Debit;Travel;$322,97
141390;7068;11.12.2025;Debit;Travel;$49,22
159127;7954;11.12.2025;Debit;Groceries;$227,53
